timestamp,GHI,Wind Speed,Cloud Type,Temperature,wind_generation_mwh,solar_generation_mwh,location
2021-01-01 00:00:00,0,3.4000000000000004,0,-1.2000000000000002,14126,0,midland
2021-01-01 01:00:00,0,3.1,0,-1.6,14012,0,midland
2021-01-01 02:00:00,0,2.9000000000000004,0,-1.9,14315,0,midland
2021-01-01 03:00:00,0,2.8000000000000003,4,-2.1,14248,0,midland
2021-01-01 04:00:00,0,2.8000000000000003,0,-2.2,13273,0,midland
2021-01-01 05:00:00,0,2.7,0,-2.3000000000000003,12248,0,midland
2021-01-01 06:00:00,0,2.6,0,-2.5,11364,0,midland
2021-01-01 07:00:00,0,2.9000000000000004,0,-1.6,10727,0,midland
2021-01-01 08:00:00,97,3.6,0,0.7000000000000001,10329,5,midland
2021-01-01 09:00:00,261,3.8,0,3.1,9890,633,midland
2021-01-01 10:00:00,463,3.7,0,4.7,9905,1975,midland
2021-01-01 11:00:00,420,3.5,4,6.1000000000000005,11026,2682,midland
2021-01-01 12:00:00,480,3.3000000000000003,4,7.300000000000001,11061,2843,midland
2021-01-01 13:00:00,302,3.2,4,8.0,9929,2831,midland
2021-01-01 14:00:00,417,3.1,7,8.3,8832,2764,midland
2021-01-01 15:00:00,280,2.5,7,8.0,7334,2605,midland
2021-01-01 16:00:00,155,1.6,7,6.4,5825,2778,midland
2021-01-01 17:00:00,25,1.2000000000000002,4,4.5,4311,1761,midland
2021-01-01 18:00:00,0,1.2000000000000002,4,3.6,3342,290,midland
2021-01-01 19:00:00,0,1.2000000000000002,8,3.2,3505,0,midland
2021-01-01 20:00:00,0,1.2000000000000002,0,2.8000000000000003,3566,0,midland
2021-01-01 21:00:00,0,1.2000000000000002,7,2.4000000000000004,3775,0,midland
2021-01-01 22:00:00,0,1.2000000000000002,4,2.1,3561,0,midland
2021-01-01 23:00:00,0,1.2000000000000002,7,1.9,4099,0,midland
2021-01-02 00:00:00,0,1.2000000000000002,7,2.0,4588,0,midland
2021-01-02 01:00:00,0,1.0,0,2.4000000000000004,4062,0,midland
2021-01-02 02:00:00,0,0.7000000000000001,0,2.8000000000000003,3062,0,midland
2021-01-02 03:00:00,0,0.8,4,2.1,2703,0,midland
2021-01-02 04:00:00,0,1.2000000000000002,0,0.2,3133,0,midland
2021-01-02 05:00:00,0,1.5,0,-1.7000000000000002,3341,0,midland
2021-01-02 06:00:00,0,1.6,0,-2.7,2987,0,midland
2021-01-02 07:00:00,0,1.9,0,-2.2,3051,0,midland
2021-01-02 08:00:00,101,2.8000000000000003,0,0.4,3596,11,midland
2021-01-02 09:00:00,297,3.5,0,3.4000000000000004,4386,982,midland
2021-01-02 10:00:00,470,4.3,0,6.4,4178,2977,midland
2021-01-02 11:00:00,594,5.300000000000001,0,9.1,4448,3454,midland
2021-01-02 12:00:00,654,5.800000000000001,0,10.7,6229,3405,midland
2021-01-02 13:00:00,646,6.0,0,11.6,7958,3422,midland
2021-01-02 14:00:00,570,5.800000000000001,0,12.0,9084,3459,midland
2021-01-02 15:00:00,433,4.7,0,11.6,9705,3606,midland
2021-01-02 16:00:00,252,3.0,0,8.8,9945,3679,midland
2021-01-02 17:00:00,60,2.4000000000000004,0,5.300000000000001,9814,2739,midland
2021-01-02 18:00:00,0,2.9000000000000004,0,4.2,10645,483,midland
2021-01-02 19:00:00,0,3.5,0,4.0,13363,0,midland
2021-01-02 20:00:00,0,3.8,0,3.9,15305,0,midland
2021-01-02 21:00:00,0,4.0,7,4.0,16277,0,midland
2021-01-02 22:00:00,0,4.1000000000000005,0,4.3,16412,0,midland
2021-01-02 23:00:00,0,3.9,0,4.1000000000000005,16098,0,midland
2021-01-03 00:00:00,0,4.0,0,3.7,16174,0,midland
2021-01-03 01:00:00,0,4.1000000000000005,0,3.0,16436,0,midland
2021-01-03 02:00:00,0,4.0,0,2.1,16272,0,midland
2021-01-03 03:00:00,0,4.0,0,1.5,16582,0,midland
2021-01-03 04:00:00,0,4.2,0,1.0,16702,0,midland
2021-01-03 05:00:00,0,4.2,0,0.4,16729,0,midland
2021-01-03 06:00:00,0,4.0,0,-0.2,16121,0,midland
2021-01-03 07:00:00,0,4.2,0,0.1,15793,0,midland
2021-01-03 08:00:00,100,4.6000000000000005,0,1.9,15702,17,midland
2021-01-03 09:00:00,292,4.6000000000000005,0,5.0,14777,1105,midland
2021-01-03 10:00:00,463,4.6000000000000005,0,8.700000000000001,11076,3231,midland
2021-01-03 11:00:00,584,4.7,0,11.9,8249,3564,midland
2021-01-03 12:00:00,643,4.800000000000001,0,14.2,6589,3516,midland
2021-01-03 13:00:00,630,5.1000000000000005,0,15.7,5508,3444,midland
2021-01-03 14:00:00,554,4.9,0,16.2,4612,3497,midland
2021-01-03 15:00:00,420,3.6,0,15.5,3795,3635,midland
2021-01-03 16:00:00,244,2.0,0,12.3,3495,3625,midland
2021-01-03 17:00:00,50,1.6,0,8.9,3291,2394,midland
2021-01-03 18:00:00,0,1.7000000000000002,0,7.300000000000001,3747,406,midland
2021-01-03 19:00:00,0,2.0,0,6.9,5506,0,midland
2021-01-03 20:00:00,0,2.6,0,6.7,8229,0,midland
2021-01-03 21:00:00,0,3.4000000000000004,0,6.1000000000000005,10565,0,midland
2021-01-03 22:00:00,0,3.9,0,5.4,12340,0,midland
2021-01-03 23:00:00,0,4.2,8,4.7,13227,0,midland
2021-01-04 00:00:00,0,4.2,0,4.2,13869,0,midland
2021-01-04 01:00:00,0,4.2,0,4.0,14145,0,midland
2021-01-04 02:00:00,0,4.3,0,3.9,13925,0,midland
2021-01-04 03:00:00,0,4.3,0,3.8,13512,0,midland
2021-01-04 04:00:00,0,4.3,0,3.6,13484,0,midland
2021-01-04 05:00:00,0,4.2,0,3.3000000000000003,13473,0,midland
2021-01-04 06:00:00,0,4.0,0,2.9000000000000004,13955,0,midland
2021-01-04 07:00:00,0,4.1000000000000005,0,3.4000000000000004,14409,0,midland
2021-01-04 08:00:00,96,4.4,0,5.4,13864,8,midland
2021-01-04 09:00:00,285,4.6000000000000005,0,8.4,12175,1106,midland
2021-01-04 10:00:00,453,4.7,0,11.4,10129,3263,midland
2021-01-04 11:00:00,573,4.6000000000000005,0,13.9,9112,3542,midland
2021-01-04 12:00:00,632,4.5,0,15.9,8160,3461,midland
2021-01-04 13:00:00,625,4.6000000000000005,0,17.1,7655,3405,midland
2021-01-04 14:00:00,551,4.6000000000000005,0,17.3,6900,3475,midland
2021-01-04 15:00:00,419,4.0,0,16.3,5611,3644,midland
2021-01-04 16:00:00,242,2.5,0,13.0,4667,3685,midland
2021-01-04 17:00:00,59,1.7000000000000002,0,9.1,3840,2783,midland
2021-01-04 18:00:00,0,1.7000000000000002,0,7.1000000000000005,3061,524,midland
2021-01-04 19:00:00,0,1.5,0,6.1000000000000005,3487,0,midland
2021-01-04 20:00:00,0,1.4,0,5.4,3383,0,midland
2021-01-04 21:00:00,0,1.4,0,4.9,3109,0,midland
2021-01-04 22:00:00,0,1.3,0,4.6000000000000005,3385,0,midland
2021-01-04 23:00:00,0,1.3,0,4.3,3586,0,midland
2021-01-05 00:00:00,0,1.2000000000000002,0,4.0,4029,0,midland
2021-01-05 01:00:00,0,1.2000000000000002,0,3.7,4533,0,midland
2021-01-05 02:00:00,0,1.1,0,3.2,4442,0,midland
2021-01-05 03:00:00,0,1.2000000000000002,0,2.5,4542,0,midland
2021-01-05 04:00:00,0,1.3,0,1.7000000000000002,4721,0,midland
2021-01-05 05:00:00,0,1.3,0,0.9,5010,0,midland
2021-01-05 06:00:00,0,1.3,0,0.2,5649,0,midland
2021-01-05 07:00:00,0,1.5,0,1.1,6098,0,midland
2021-01-05 08:00:00,71,2.3000000000000003,4,3.9,7355,9,midland
2021-01-05 09:00:00,259,3.0,0,7.2,9193,940,midland
2021-01-05 10:00:00,340,3.8,3,10.8,8932,2812,midland
2021-01-05 11:00:00,454,4.5,8,13.9,8538,3153,midland
2021-01-05 12:00:00,521,4.7,8,15.8,10412,3084,midland
2021-01-05 13:00:00,565,5.0,0,17.3,11472,3050,midland
2021-01-05 14:00:00,519,5.0,0,17.900000000000002,12875,3182,midland
2021-01-05 15:00:00,296,4.3,7,17.3,14391,3008,midland
2021-01-05 16:00:00,199,2.7,8,14.7,15048,2445,midland
2021-01-05 17:00:00,37,2.1,7,11.9,15006,1211,midland
2021-01-05 18:00:00,0,2.6,6,10.6,15452,203,midland
2021-01-05 19:00:00,0,3.4000000000000004,7,9.8,18556,0,midland
2021-01-05 20:00:00,0,4.1000000000000005,8,9.1,20077,0,midland
2021-01-05 21:00:00,0,4.4,7,8.5,20784,0,midland
2021-01-05 22:00:00,0,4.3,7,7.6,20922,0,midland
2021-01-05 23:00:00,0,3.7,0,6.6000000000000005,20775,0,midland
2021-01-06 00:00:00,0,3.1,0,5.9,19994,0,midland
2021-01-06 01:00:00,0,2.9000000000000004,0,5.4,18910,0,midland
2021-01-06 02:00:00,0,3.3000000000000003,0,4.9,18204,0,midland
2021-01-06 03:00:00,0,4.0,0,4.6000000000000005,17631,0,midland
2021-01-06 04:00:00,0,4.5,0,4.3,17218,0,midland
2021-01-06 05:00:00,0,4.6000000000000005,0,3.8,17731,0,midland
2021-01-06 06:00:00,0,4.7,0,3.3000000000000003,19141,0,midland
2021-01-06 07:00:00,0,5.0,3,3.6,19639,0,midland
2021-01-06 08:00:00,77,6.0,3,5.300000000000001,20043,4,midland
2021-01-06 09:00:00,209,7.0,5,7.5,19414,782,midland
2021-01-06 10:00:00,357,7.2,8,9.4,19364,1836,midland
2021-01-06 11:00:00,541,7.0,0,10.9,20463,965,midland
2021-01-06 12:00:00,630,7.0,0,12.0,20134,1087,midland
2021-01-06 13:00:00,628,7.0,0,12.7,20167,1196,midland
2021-01-06 14:00:00,559,7.0,0,13.0,20195,1042,midland
2021-01-06 15:00:00,430,6.6000000000000005,0,12.7,20095,1134,midland
2021-01-06 16:00:00,256,5.300000000000001,0,11.0,20392,1058,midland
2021-01-06 17:00:00,68,3.6,0,8.0,20857,885,midland
2021-01-06 18:00:00,0,2.9000000000000004,0,5.9,19426,521,midland
2021-01-06 19:00:00,0,2.6,0,4.9,18158,0,midland
2021-01-06 20:00:00,0,2.4000000000000004,0,3.9,18804,0,midland
2021-01-06 21:00:00,0,2.3000000000000003,0,3.1,18719,0,midland
2021-01-06 22:00:00,0,2.2,0,2.4000000000000004,18417,0,midland
2021-01-06 23:00:00,0,2.1,0,1.6,18319,0,midland
2021-01-07 00:00:00,0,2.0,0,1.0,17760,0,midland
2021-01-07 01:00:00,0,1.9,0,0.4,17130,0,midland
2021-01-07 02:00:00,0,1.9,0,-0.1,16311,0,midland
2021-01-07 03:00:00,0,1.8,0,-0.6000000000000001,15968,0,midland
2021-01-07 04:00:00,0,1.7000000000000002,0,-1.0,15155,0,midland
2021-01-07 05:00:00,0,1.6,0,-1.4,13935,0,midland
2021-01-07 06:00:00,0,1.5,0,-1.8,13155,0,midland
2021-01-07 07:00:00,0,1.8,0,-0.8,12743,0,midland
2021-01-07 08:00:00,75,2.4000000000000004,4,1.9,11670,12,midland
2021-01-07 09:00:00,288,2.4000000000000004,0,5.2,10170,1057,midland
2021-01-07 10:00:00,459,1.9,0,8.700000000000001,6987,3458,midland
2021-01-07 11:00:00,581,1.2000000000000002,0,11.2,6319,3850,midland
2021-01-07 12:00:00,642,0.7000000000000001,0,12.7,5569,3726,midland
2021-01-07 13:00:00,637,1.0,0,14.0,4781,3664,midland
2021-01-07 14:00:00,565,1.3,0,14.6,4523,3742,midland
2021-01-07 15:00:00,433,1.1,0,14.2,3986,3935,midland
2021-01-07 16:00:00,256,0.6000000000000001,0,12.6,3310,3983,midland
2021-01-07 17:00:00,68,0.7000000000000001,0,10.3,2667,3131,midland
2021-01-07 18:00:00,0,1.2000000000000002,0,7.800000000000001,2374,643,midland
2021-01-07 19:00:00,0,1.5,0,5.4,3232,0,midland
2021-01-07 20:00:00,0,1.7000000000000002,0,3.9,4752,0,midland
2021-01-07 21:00:00,0,1.9,0,2.9000000000000004,6006,0,midland
2021-01-07 22:00:00,0,2.0,0,2.0,6992,0,midland
2021-01-07 23:00:00,0,1.9,0,1.0,7776,0,midland
2021-01-08 00:00:00,0,1.8,0,0.0,8258,0,midland
2021-01-08 01:00:00,0,1.6,0,-0.8,7827,0,midland
2021-01-08 02:00:00,0,1.6,0,-1.4,7414,0,midland
2021-01-08 03:00:00,0,1.6,0,-1.9,7133,0,midland
2021-01-08 04:00:00,0,1.7000000000000002,0,-2.4000000000000004,7041,0,midland
2021-01-08 05:00:00,0,1.7000000000000002,0,-2.8000000000000003,6343,0,midland
2021-01-08 06:00:00,0,1.8,0,-3.0,6697,0,midland
2021-01-08 07:00:00,0,2.5,0,-2.3000000000000003,7370,0,midland
2021-01-08 08:00:00,69,3.4000000000000004,7,-0.4,7095,10,midland
2021-01-08 09:00:00,203,3.9,8,2.1,6515,723,midland
2021-01-08 10:00:00,234,4.0,7,4.4,5710,2039,midland
2021-01-08 11:00:00,200,3.7,4,5.9,5105,2327,midland
2021-01-08 12:00:00,154,3.2,4,7.1000000000000005,3340,2877,midland
2021-01-08 13:00:00,149,2.7,4,7.9,2045,3013,midland
2021-01-08 14:00:00,108,2.4000000000000004,4,8.1,1579,3128,midland
2021-01-08 15:00:00,71,2.1,4,7.800000000000001,1544,3203,midland
2021-01-08 16:00:00,35,1.5,4,6.0,1838,3084,midland
2021-01-08 17:00:00,19,1.1,4,3.3000000000000003,1994,2536,midland
2021-01-08 18:00:00,0,1.3,0,1.5,2183,564,midland
2021-01-08 19:00:00,0,1.4,0,0.5,2991,13,midland
2021-01-08 20:00:00,0,1.4,0,-0.3,3830,7,midland
2021-01-08 21:00:00,0,1.4,0,-1.0,4344,0,midland
2021-01-08 22:00:00,0,1.3,0,-1.5,4588,0,midland
2021-01-08 23:00:00,0,1.2000000000000002,0,-1.9,4491,0,midland
2021-01-09 00:00:00,0,1.1,0,-2.1,4279,0,midland
2021-01-09 01:00:00,0,1.1,0,-2.4000000000000004,3949,0,midland
2021-01-09 02:00:00,0,1.1,0,-2.7,4360,0,midland
2021-01-09 03:00:00,0,1.1,0,-3.0,4205,0,midland
2021-01-09 04:00:00,0,1.2000000000000002,0,-2.9000000000000004,3963,0,midland
2021-01-09 05:00:00,0,1.7000000000000002,0,-2.7,3666,0,midland
2021-01-09 06:00:00,0,2.3000000000000003,0,-2.4000000000000004,3886,0,midland
2021-01-09 07:00:00,0,2.8000000000000003,8,-2.1,4023,0,midland
2021-01-09 08:00:00,23,3.5,7,-0.7000000000000001,4509,11,midland
2021-01-09 09:00:00,12,4.4,8,1.8,3906,306,midland
2021-01-09 10:00:00,16,5.1000000000000005,7,4.2,3479,773,midland
2021-01-09 11:00:00,64,5.5,8,6.300000000000001,3791,982,midland
2021-01-09 12:00:00,60,5.6000000000000005,8,8.0,4415,1262,midland
2021-01-09 13:00:00,50,5.300000000000001,8,9.0,4279,1306,midland
2021-01-09 14:00:00,41,5.1000000000000005,7,9.4,3925,1287,midland
2021-01-09 15:00:00,64,5.0,7,8.9,4089,926,midland
2021-01-09 16:00:00,13,4.6000000000000005,8,7.7,4979,767,midland
2021-01-09 17:00:00,24,3.8,7,6.4,6549,355,midland
2021-01-09 18:00:00,0,3.4000000000000004,4,5.5,8072,37,midland
2021-01-09 19:00:00,0,3.6,7,5.0,8579,0,midland
2021-01-09 20:00:00,0,4.0,7,4.6000000000000005,9421,0,midland
2021-01-09 21:00:00,0,4.3,6,4.3,9473,0,midland
2021-01-09 22:00:00,0,4.3,9,4.0,9862,0,midland
2021-01-09 23:00:00,0,4.4,9,3.6,11897,0,midland
2021-01-10 00:00:00,0,4.6000000000000005,7,2.9000000000000004,12362,0,midland
2021-01-10 01:00:00,0,4.9,8,2.1,10491,0,midland
2021-01-10 02:00:00,0,4.9,4,1.3,10577,0,midland
2021-01-10 03:00:00,0,4.800000000000001,8,0.9,11630,0,midland
2021-01-10 04:00:00,0,4.800000000000001,7,0.6000000000000001,11186,0,midland
2021-01-10 05:00:00,0,5.0,7,0.3,11125,0,midland
2021-01-10 06:00:00,0,5.0,4,0.0,9720,0,midland
2021-01-10 07:00:00,0,5.1000000000000005,4,-0.3,8985,0,midland
2021-01-10 08:00:00,32,5.2,4,-0.3,8181,0,midland
2021-01-10 09:00:00,19,5.300000000000001,4,0.3,7974,56,midland
2021-01-10 10:00:00,118,5.0,4,1.1,8248,189,midland
2021-01-10 11:00:00,98,4.5,4,1.7000000000000002,8702,493,midland
2021-01-10 12:00:00,196,4.1000000000000005,4,1.9,9161,712,midland
2021-01-10 13:00:00,335,4.1000000000000005,4,2.0,8946,745,midland
2021-01-10 14:00:00,161,4.3,4,2.0,8564,854,midland
2021-01-10 15:00:00,136,4.2,4,1.7000000000000002,8422,899,midland
2021-01-10 16:00:00,82,3.7,4,0.8,8381,761,midland
2021-01-10 17:00:00,24,2.5,4,-0.8,7937,442,midland
2021-01-10 18:00:00,0,1.8,0,-2.1,7958,97,midland
2021-01-10 19:00:00,0,1.5,0,-3.0,7861,0,midland
2021-01-10 20:00:00,0,1.3,0,-4.0,7926,0,midland
2021-01-10 21:00:00,0,1.2000000000000002,0,-4.7,8151,0,midland
2021-01-10 22:00:00,0,1.2000000000000002,0,-5.1000000000000005,8127,0,midland
2021-01-10 23:00:00,0,1.2000000000000002,0,-5.5,7620,0,midland
2021-01-11 00:00:00,0,1.3,0,-5.9,7188,0,midland
2021-01-11 01:00:00,0,1.4,0,-6.300000000000001,7207,0,midland
2021-01-11 02:00:00,0,1.6,0,-6.5,6610,0,midland
2021-01-11 03:00:00,0,2.0,0,-6.300000000000001,5482,0,midland
2021-01-11 04:00:00,0,2.4000000000000004,0,-6.2,4822,0,midland
2021-01-11 05:00:00,0,2.5,7,-6.1000000000000005,4521,0,midland
2021-01-11 06:00:00,0,2.3000000000000003,0,-6.2,4857,0,midland
2021-01-11 07:00:00,0,2.3000000000000003,4,-5.7,4589,0,midland
2021-01-11 08:00:00,53,2.4000000000000004,4,-3.7,4682,3,midland
2021-01-11 09:00:00,168,2.1,4,-0.7000000000000001,4712,405,midland
2021-01-11 10:00:00,297,1.6,4,1.3,4767,1306,midland
2021-01-11 11:00:00,372,1.3,4,2.4000000000000004,4778,2053,midland
2021-01-11 12:00:00,358,1.2000000000000002,4,3.2,4196,2109,midland
2021-01-11 13:00:00,401,1.3,4,3.7,3679,2292,midland
2021-01-11 14:00:00,339,1.5,4,3.9,3208,2427,midland
2021-01-11 15:00:00,261,1.6,4,3.7,2956,2319,midland
2021-01-11 16:00:00,225,1.2000000000000002,0,2.3000000000000003,2418,1908,midland
2021-01-11 17:00:00,74,1.0,0,0.3,2024,1379,midland
2021-01-11 18:00:00,0,1.0,0,-1.0,2074,298,midland
2021-01-11 19:00:00,0,1.0,0,-1.7000000000000002,2321,0,midland
2021-01-11 20:00:00,0,0.9,8,-2.1,2584,0,midland
2021-01-11 21:00:00,0,0.8,0,-2.5,2773,0,midland
2021-01-11 22:00:00,0,0.9,8,-2.9000000000000004,3093,0,midland
2021-01-11 23:00:00,0,1.0,7,-3.4000000000000004,3219,0,midland
2021-01-12 00:00:00,0,1.1,7,-3.8,3627,0,midland
2021-01-12 01:00:00,0,1.2000000000000002,0,-4.2,4457,0,midland
2021-01-12 02:00:00,0,1.2000000000000002,0,-4.6000000000000005,4711,0,midland
2021-01-12 03:00:00,0,1.3,0,-5.0,4754,0,midland
2021-01-12 04:00:00,0,1.3,7,-5.2,5129,0,midland
2021-01-12 05:00:00,0,1.4,7,-5.4,5360,0,midland
2021-01-12 06:00:00,0,1.5,0,-5.5,6132,0,midland
2021-01-12 07:00:00,0,2.0,7,-4.5,6767,0,midland
2021-01-12 08:00:00,93,2.7,0,-1.9,6409,12,midland
2021-01-12 09:00:00,286,3.0,0,1.1,5842,823,midland
2021-01-12 10:00:00,460,2.9000000000000004,0,3.5,4841,3004,midland
2021-01-12 11:00:00,585,2.9000000000000004,0,5.2,3406,3556,midland
2021-01-12 12:00:00,649,3.0,0,6.800000000000001,2724,3543,midland
2021-01-12 13:00:00,646,3.1,0,8.1,2710,3632,midland
2021-01-12 14:00:00,576,3.0,0,8.9,2681,3802,midland
2021-01-12 15:00:00,446,2.4000000000000004,0,8.700000000000001,2095,3865,midland
2021-01-12 16:00:00,270,1.5,0,6.7,1772,3831,midland
2021-01-12 17:00:00,79,1.3,0,4.2,1541,3228,midland
2021-01-12 18:00:00,0,1.5,0,2.4000000000000004,1508,782,midland
2021-01-12 19:00:00,0,1.6,0,0.9,2787,1,midland
2021-01-12 20:00:00,0,1.7000000000000002,0,-0.3,5048,0,midland
2021-01-12 21:00:00,0,2.0,0,-1.0,7225,0,midland
2021-01-12 22:00:00,0,2.3000000000000003,0,-1.5,9121,0,midland
2021-01-12 23:00:00,0,2.6,0,-2.0,11065,0,midland
2021-01-13 00:00:00,0,2.7,0,-2.5,12796,0,midland
2021-01-13 01:00:00,0,2.7,0,-3.0,13903,0,midland
2021-01-13 02:00:00,0,2.6,0,-3.4000000000000004,14653,0,midland
2021-01-13 03:00:00,0,2.4000000000000004,0,-3.7,14801,0,midland
2021-01-13 04:00:00,0,2.2,0,-3.8,14091,0,midland
2021-01-13 05:00:00,0,2.3000000000000003,0,-3.8,13614,0,midland
2021-01-13 06:00:00,0,2.8000000000000003,0,-3.7,13536,0,midland
2021-01-13 07:00:00,0,3.8,0,-2.6,14057,0,midland
2021-01-13 08:00:00,106,4.6000000000000005,0,-0.2,14114,15,midland
2021-01-13 09:00:00,308,4.800000000000001,0,3.0,13479,1293,midland
2021-01-13 10:00:00,487,5.1000000000000005,0,6.800000000000001,11653,3641,midland
2021-01-13 11:00:00,616,5.6000000000000005,0,10.3,9227,4024,midland
2021-01-13 12:00:00,683,6.1000000000000005,0,13.0,7886,3963,midland
2021-01-13 13:00:00,653,6.4,0,14.9,8175,3830,midland
2021-01-13 14:00:00,606,6.2,0,15.8,8697,3918,midland
2021-01-13 15:00:00,457,4.9,0,15.2,9772,4001,midland
2021-01-13 16:00:00,286,3.2,0,11.9,10768,4093,midland
2021-01-13 17:00:00,86,2.7,0,8.200000000000001,10950,3383,midland
2021-01-13 18:00:00,0,3.2,0,7.0,10701,813,midland
2021-01-13 19:00:00,0,3.8,0,6.7,13769,2,midland
2021-01-13 20:00:00,0,4.4,0,6.2,16337,0,midland
2021-01-13 21:00:00,0,4.800000000000001,0,5.5,17964,0,midland
2021-01-13 22:00:00,0,5.1000000000000005,0,4.7,18367,0,midland
2021-01-13 23:00:00,0,5.300000000000001,0,4.1000000000000005,19597,0,midland
2021-01-14 00:00:00,0,5.4,0,3.6,19365,0,midland
2021-01-14 01:00:00,0,5.4,0,3.3000000000000003,19380,0,midland
2021-01-14 02:00:00,0,5.2,7,3.1,19728,0,midland
2021-01-14 03:00:00,0,5.0,6,3.3000000000000003,20312,0,midland
2021-01-14 04:00:00,0,4.800000000000001,7,3.7,20309,0,midland
2021-01-14 05:00:00,0,4.7,7,4.0,20042,0,midland
2021-01-14 06:00:00,0,4.5,7,4.0,20674,0,midland
2021-01-14 07:00:00,0,4.800000000000001,8,4.9,21112,0,midland
2021-01-14 08:00:00,99,5.5,0,7.2,22440,13,midland
2021-01-14 09:00:00,292,7.300000000000001,0,9.8,21813,595,midland
2021-01-14 10:00:00,465,8.8,0,11.5,19514,1071,midland
2021-01-14 11:00:00,586,8.3,0,12.3,18656,1159,midland
2021-01-14 12:00:00,662,7.300000000000001,0,12.8,19160,1180,midland
2021-01-14 13:00:00,662,6.4,0,12.9,19711,1203,midland
2021-01-14 14:00:00,570,5.6000000000000005,0,12.8,19170,1281,midland
2021-01-14 15:00:00,457,4.800000000000001,0,12.1,17785,1824,midland
2021-01-14 16:00:00,261,3.1,7,9.5,16128,2543,midland
2021-01-14 17:00:00,65,1.8,8,5.9,13471,2306,midland
2021-01-14 18:00:00,0,1.6,0,3.8,9531,769,midland
2021-01-14 19:00:00,0,1.5,0,2.9000000000000004,9150,5,midland
2021-01-14 20:00:00,0,1.4,0,2.2,9890,0,midland
2021-01-14 21:00:00,0,1.4,0,1.6,10266,0,midland
2021-01-14 22:00:00,0,1.3,0,1.2000000000000002,10843,0,midland
2021-01-14 23:00:00,0,1.3,0,1.0,11502,0,midland
2021-01-15 00:00:00,0,1.3,0,0.7000000000000001,12571,0,midland
2021-01-15 01:00:00,0,1.2000000000000002,0,0.1,13006,0,midland
2021-01-15 02:00:00,0,1.3,0,-1.2000000000000002,13603,0,midland
2021-01-15 03:00:00,0,1.6,0,-2.3000000000000003,14898,0,midland
2021-01-15 04:00:00,0,1.9,0,-2.9000000000000004,14837,0,midland
2021-01-15 05:00:00,0,2.1,0,-3.2,15674,0,midland
2021-01-15 06:00:00,0,2.0,0,-3.4000000000000004,16060,0,midland
2021-01-15 07:00:00,0,1.9,4,-2.3000000000000003,15475,0,midland
2021-01-15 08:00:00,72,2.2,4,0.7000000000000001,14975,14,midland
2021-01-15 09:00:00,301,2.5,0,4.1000000000000005,14163,1170,midland
2021-01-15 10:00:00,477,2.9000000000000004,0,7.0,12507,3590,midland
2021-01-15 11:00:00,606,3.0,0,8.8,14869,4195,midland
2021-01-15 12:00:00,672,3.1,0,10.0,17071,4181,midland
2021-01-15 13:00:00,670,3.4000000000000004,0,10.9,17067,4095,midland
2021-01-15 14:00:00,601,3.7,0,11.2,16466,4160,midland
2021-01-15 15:00:00,469,3.5,0,10.9,16718,4326,midland
2021-01-15 16:00:00,290,2.4000000000000004,0,8.6,16441,4275,midland
2021-01-15 17:00:00,93,1.5,0,5.5,15709,3502,midland
2021-01-15 18:00:00,0,1.5,0,4.1000000000000005,13217,908,midland
2021-01-15 19:00:00,0,1.5,0,3.5,11514,2,midland
2021-01-15 20:00:00,0,1.5,0,3.0,11842,0,midland
2021-01-15 21:00:00,0,1.5,0,2.5,12535,0,midland
2021-01-15 22:00:00,0,1.5,0,1.9,12762,0,midland
2021-01-15 23:00:00,0,1.5,0,1.2000000000000002,13022,0,midland
2021-01-16 00:00:00,0,1.5,0,0.4,12650,0,midland
2021-01-16 01:00:00,0,1.5,0,-0.3,11274,0,midland
2021-01-16 02:00:00,0,1.5,0,-0.9,9756,0,midland
2021-01-16 03:00:00,0,1.5,0,-1.5,9186,0,midland
2021-01-16 04:00:00,0,1.5,0,-1.9,8236,0,midland
2021-01-16 05:00:00,0,1.4,0,-2.1,7618,0,midland
2021-01-16 06:00:00,0,1.4,0,-2.3000000000000003,6961,0,midland
2021-01-16 07:00:00,0,1.4,4,-1.1,6956,0,midland
2021-01-16 08:00:00,78,1.6,4,1.8,6005,12,midland
2021-01-16 09:00:00,300,1.8,0,5.1000000000000005,5017,1308,midland
2021-01-16 10:00:00,476,2.6,0,8.9,3889,3787,midland
2021-01-16 11:00:00,600,3.9,0,12.7,2625,4193,midland
2021-01-16 12:00:00,642,4.2,0,15.0,2828,4026,midland
2021-01-16 13:00:00,656,3.9,0,16.0,3388,3910,midland
2021-01-16 14:00:00,549,2.9000000000000004,0,15.9,4265,3728,midland
2021-01-16 15:00:00,187,1.6,7,14.6,4024,3347,midland
2021-01-16 16:00:00,46,1.0,6,12.9,3634,2272,midland
2021-01-16 17:00:00,33,0.9,7,12.1,3555,861,midland
2021-01-16 18:00:00,0,0.5,7,11.8,4402,214,midland
2021-01-16 19:00:00,0,0.2,7,10.8,6090,1,midland
2021-01-16 20:00:00,0,0.6000000000000001,0,8.700000000000001,7419,0,midland
2021-01-16 21:00:00,0,1.1,0,6.6000000000000005,7692,0,midland
2021-01-16 22:00:00,0,1.5,0,4.6000000000000005,6949,0,midland
2021-01-16 23:00:00,0,1.8,0,3.1,6055,0,midland
2021-01-17 00:00:00,0,1.8,0,2.0,6133,0,midland
